Country,Continent,Rank,Title,Artists,Album,Explicit,Duration
South Africa,Africa,28,GOOBA,6ix9ine,GOOBA,1,2:12
South Africa,Africa,29,Beautiful People (feat. Khalid),"Ed Sheeran, Khalid",No.6 Collaborations Project,0,3:17
South Africa,Africa,30,Go Crazy,"Chris Brown, Young Thug",Slime & B,1,2:56
South Africa,Africa,31,ROXANNE,Arizona Zervas,ROXANNE,1,2:43
South Africa,Africa,32,SICKO MODE,Travis Scott,ASTROWORLD,1,5:12
South Africa,Africa,33,Righteous,Juice WRLD,Righteous,1,4:03
South Africa,Africa,34,Sunday Best,Surfaces,Where the Light Is,0,2:38
South Africa,Africa,35,Party Girl,StaySolidRocky,Party Girl,0,2:27
South Africa,Africa,36,Be Kind (with Halsey),"Marshmello, Halsey",Be Kind (with Halsey),0,2:52
South Africa,Africa,37,everything i wanted,Billie Eilish,everything i wanted,0,4:05
South Africa,Africa,38,eMcimbini - Live,"Kabza De Small, DJ Maphorisa, Aymos, Samthing Soweto, Mas Musiq, Myztro",Scorpion Kings Live,0,6:47
South Africa,Africa,39,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),0,2:56
South Africa,Africa,40,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41
South Africa,Africa,41,WUNNA,Gunna,WUNNA,1,2:38
South Africa,Africa,42,"I Need You - From the Netflix original series ""Blood & Water""","Nasty C, Rowlene","I Need You (From the Netflix original series ""Blood & Water"")",0,3:25
South Africa,Africa,43,After Party,Don Toliver,Heaven Or Hell,1,2:47
South Africa,Africa,44,Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",Music To Be Murdered By,1,3:30
South Africa,Africa,45,Before You Go,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),0,3:35
South Africa,Africa,46,Señorita,"Shawn Mendes, Camila Cabello",Shawn Mendes (Deluxe),0,3:10
South Africa,Africa,47,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",Hollywood's Bleeding,0,2:37
South Africa,Africa,48,Breaking Me,"Topic, A7S",Breaking Me,0,2:46
South Africa,Africa,49,I Don't Care (with Justin Bieber),"Ed Sheeran, Justin Bieber",No.6 Collaborations Project,0,3:39
South Africa,Africa,50,BELIEVE IT,"PARTYNEXTDOOR, Rihanna",PARTYMOBILE,1,3:03
Spain,Europe,1,PAM,"Justin Quiles, Daddy Yankee, El Alfa",PAM,1,3:21
Spain,Europe,2,La Jeepeta - Remix,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",La Jeepeta (Remix),1,5:45
Spain,Europe,3,Nunca Estoy,C. Tangana,Nunca Estoy,0,2:42
Spain,Europe,4,Sola & Vacía,"Casper Magico, Anuel AA",Sola & Vacía,1,3:02
Spain,Europe,5,PA' ROMPERLA,"Bad Bunny, Don Omar",LAS QUE NO IBAN A SALIR,1,3:14
Spain,Europe,6,Mil Tequilas,Chema Rivas,Mil Tequilas,0,4:15
Spain,Europe,7,Favorito,Camilo,Por Primera Vez,0,3:29
Spain,Europe,8,Safaera,"Bad Bunny, Jowell & Randy, Nengo Flow",YHLQMDLG,1,4:55
Spain,Europe,9,Amarillo,J Balvin,Colores,0,2:37
Spain,Europe,10,"Hola, Nena (feat. Omar Montes)","Nyno Vargas, Omar Montes","Hola, Nena (feat. Omar Montes)",0,3:10
Spain,Europe,11,PORFA,"Feid, Justin Quiles",FERXXO (VOL 1: M.O.R),0,3:52
Spain,Europe,12,Dime Bbsita,"Robledo, Alex Martini",Dime Bbsita,0,2:54
Spain,Europe,13,Tusa,"KAROL G, Nicki Minaj",Tusa,0,3:20
Spain,Europe,14,4 besos,"Lola Indigo, Rauw Alejandro, Lalo Ebratt",4 besos,0,3:52
Spain,Europe,15,MÁS DE UNA CITA,"Bad Bunny, Zion & Lennox",LAS QUE NO IBAN A SALIR,1,3:03
Spain,Europe,16,Relación,Sech,1 of 1,0,3:04
Spain,Europe,17,Rojo,J Balvin,Colores,0,2:30
Spain,Europe,18,Yo Perreo Sola,Bad Bunny,YHLQMDLG,0,2:52
Spain,Europe,19,BAD CON NICKY,"Bad Bunny, Nicky Jam",LAS QUE NO IBAN A SALIR,1,3:22
Spain,Europe,20,Loco,Beéle,Loco,0,3:24
Spain,Europe,21,Una Mala (Remix),"El Completo Rd, Chimbala",Una Mala (Remix),0,3:04
Spain,Europe,22,Elegí (feat. Dímelo Flow),"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",Elegí (feat. Dímelo Flow),0,3:17
Spain,Europe,23,Se iluminaba,"Fred De Palma, Ana Mena",Uebe,0,2:54
Spain,Europe,24,Tattoo,Rauw Alejandro,Tattoo,0,3:22
Spain,Europe,25,CÓMO SE SIENTE - Remix,"Jhay Cortez, Bad Bunny",CÓMO SE SIENTE (Remix),1,3:47
Spain,Europe,26,Tak Tiki Tak,Harry Nach,Tak Tiki Tak,1,3:32
Spain,Europe,27,El Efecto,"Rauw Alejandro, Chencho Corleone",El Efecto,0,3:37
Spain,Europe,28,Sur y Norte,"Nengo Flow, Anuel AA",The Goat,1,3:35
Spain,Europe,29,Enemigos,"Aitana, Reik",Enemigos,0,3:17
Spain,Europe,30,Diosa,Myke Towers,Easy Money Baby,1,3:34
Spain,Europe,31,Confía,"Sech, Daddy Yankee",1 of 1,0,3:22
Spain,Europe,32,Atrévete,Yago Roche,Atrévete,0,3:10
Spain,Europe,33,Tu Eres Un Bom Bom - Remix,"Kafu Banton, Bad Gyal",Tu Eres Un Bom Bom (Remix),0,2:53
Spain,Europe,34,Morado,J Balvin,Colores,0,3:20
Spain,Europe,35,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56
Spain,Europe,36,Blinding Lights,The Weeknd,After Hours,0,3:20
Spain,Europe,37,Si Tú La Quieres,"David Bisbal, Aitana",Si Tú La Quieres,0,3:44
Spain,Europe,38,La Difícil,Bad Bunny,YHLQMDLG,1,2:43
Spain,Europe,39,La Cama - Remix,"Lunay, Myke Towers, Ozuna, Chencho Corleone, Rauw Alejandro",La Cama (Remix),0,5:30
Spain,Europe,40,Fantasias - Remix,"Rauw Alejandro, Anuel AA, Natti Natasha, Farruko, Lunay",Fantasias (Remix) [feat. Farruko & Lunay],0,4:27
Spain,Europe,41,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
Spain,Europe,42,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02
Spain,Europe,43,Follow,"KAROL G, Anuel AA",Follow,0,3:23
Spain,Europe,44,Pegamos Tela,"Lérica, Omar Montes, Abraham Mateo",Pegamos Tela,0,3:07
Spain,Europe,45,Locura,"Cali Y El Dandee, Sebastian Yatra",Colegio,0,3:29
Spain,Europe,46,Prendio (Remix),"Rvfv, Omar Montes, Daviles de Novelda",Prendio (Remix),0,3:11
Spain,Europe,47,Ponte Pa' Mi,"Rauw Alejandro, Myke Towers, Sky Rompiendo",Ponte Pa' Mi,1,3:04
Spain,Europe,48,Gris,J Balvin,Colores,0,2:56
Spain,Europe,49,Alocao (With Bad Gyal),"Omar Montes, Bad Gyal",Alocao (With Bad Gyal),0,3:29
Spain,Europe,50,BYE ME FUI,Bad Bunny,LAS QUE NO IBAN A SALIR,1,2:58
Sweden,Europe,1,Blinding Lights,The Weeknd,After Hours,0,3:20
Sweden,Europe,2,Svag,Victor Leksell,Svag,0,3:11
Sweden,Europe,3,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",BLAME IT ON BABY,1,3:01
Sweden,Europe,4,Young & Heartless,Yasin,98.01.11,1,2:25
Sweden,Europe,5,Komplicerad,Miss Li,Complicated,0,2:40
Sweden,Europe,6,Chris Tukker Ft Asme,"Yasin, Asme",98.01.11,1,2:16
Sweden,Europe,7,Hiphop N RnB,Yasin,98.01.11,1,2:45
Sweden,Europe,8,Source Ft Aden,"Yasin, Aden",98.01.11,1,2:32
Sweden,Europe,9,Workin,Yasin,98.01.11,1,2:21
Sweden,Europe,10,Spiderman ( Intro ),Yasin,98.01.11,1,1:58
Sweden,Europe,11,Buzz Light Year,Yasin,98.01.11,1,2:38
Sweden,Europe,12,Think About It,Yasin,98.01.11,1,2:20
Sweden,Europe,13,GOOBA,6ix9ine,GOOBA,1,2:12
Sweden,Europe,14,Amen,Yasin,98.01.11,1,2:27
Sweden,Europe,15,Drownin,Yasin,98.01.11,1,2:24
Sweden,Europe,16,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56
Sweden,Europe,17,En säng av rosor,Darin,En säng av rosor,0,3:42
Sweden,Europe,18,In Your Eyes,The Weeknd,After Hours,1,3:57
Sweden,Europe,19,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02
Sweden,Europe,20,Kanske var vi rätt bra ändå,Newkid,Kanske var vi rätt bra ändå,0,2:33
Sweden,Europe,21,Ghetto Mamacita,"Einár, Dree Low",Welcome To Sweden,1,3:05
Sweden,Europe,22,Lev nu dö sen,Miss Li,Lev nu dö sen,0,3:02
Sweden,Europe,23,Passa dig,Miriam Bryant,Passa dig,0,3:47
Sweden,Europe,24,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
Sweden,Europe,25,Lose Somebody,"Kygo, OneRepublic",Lose Somebody,0,3:19
Sweden,Europe,26,DIP DIP,"Dree Low, Owen",FLAWLESS 2,1,2:26
Sweden,Europe,27,Sexcigg,Lov1,Sexcigg,1,3:03
Sweden,Europe,28,Toosie Slide,Drake,Dark Lane Demo Tapes,1,4:07
Sweden,Europe,29,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48
Sweden,Europe,30,Sykepleierinnen (Sykehuset 2020),El Papi,Sykepleierinnen (Sykehuset 2020),0,3:02
Sweden,Europe,31,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,1,2:45
Sweden,Europe,32,BLod,Asme,BLod,1,2:48
Sweden,Europe,33,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53
Sweden,Europe,34,Welcome To Sweden,Einár,Welcome To Sweden,1,2:48
Sweden,Europe,35,PIPPI,Dree Low,FLAWLESS,1,2:44
Sweden,Europe,36,Rover (feat. DTG),"S1mba, DTG",Rover (feat. DTG),1,2:47
Sweden,Europe,37,Blueberry Faygo,Lil Mosey,Certified Hitmaker,1,2:42
Sweden,Europe,38,Det Kommer Bli Bra,Laleh,Det Kommer Bli Bra,0,3:51
Sweden,Europe,39,Kings & Queens,Ava Max,Kings & Queens,0,2:42
Sweden,Europe,40,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),0,2:56
Sweden,Europe,41,Va händish,"Einár, Thrife",Welcome To Sweden,1,2:36
Sweden,Europe,42,Think About Things,Daði Freyr,Think About Things,0,2:53
Sweden,Europe,43,Nån av oss,Miriam Bryant,Nån av oss,0,3:47
Sweden,Europe,44,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03
Sweden,Europe,45,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41
Sweden,Europe,46,Chambea,Newkid,Chambea,0,2:50
Sweden,Europe,47,Apelsinskal (feat. Newkid),"Tjuvjakt, Newkid",Apelsinskal (feat. Newkid),1,2:38
Sweden,Europe,48,Like It Is,"Kygo, Zara Larsson, Tyga",Like It Is,0,3:03
Sweden,Europe,49,Alla drömmar är uppfyllda,Håkan Hellström,Rampljus Vol. 1,0,5:20
Sweden,Europe,50,Salt,Ava Max,Salt,0,3:00
Switzerland,Europe,1,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",BLAME IT ON BABY,1,3:01
Switzerland,Europe,2,Komm Komm,Capital Bra,Komm Komm,0,2:40
Switzerland,Europe,3,Roadrunner,Bonez MC,Roadrunner,0,2:29
Switzerland,Europe,4,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56
Switzerland,Europe,5,Blinding Lights,The Weeknd,After Hours,0,3:20
Switzerland,Europe,6,GOOBA,6ix9ine,GOOBA,1,2:12
Switzerland,Europe,7,Toosie Slide,Drake,Dark Lane Demo Tapes,1,4:07
Switzerland,Europe,8,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),0,2:56
Switzerland,Europe,9,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
Switzerland,Europe,10,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,1,2:45
Switzerland,Europe,11,Breaking Me,"Topic, A7S",Breaking Me,0,2:46
Switzerland,Europe,12,Fame,Apache 207,Fame,0,2:53
Switzerland,Europe,13,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53
Switzerland,Europe,14,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02
Switzerland,Europe,15,MAMACITA,"Black Eyed Peas, Ozuna, J. Rey Soul",MAMACITA,1,4:09
Switzerland,Europe,16,In Your Eyes (feat. Alida),"Robin Schulz, Alida",In Your Eyes (feat. Alida),0,3:28
Switzerland,Europe,17,Nicht verdient,"Capital Bra, Loredana",Nicht verdient,0,2:56
Switzerland,Europe,18,Salt,Ava Max,Salt,0,3:00
Switzerland,Europe,19,Tusa,"KAROL G, Nicki Minaj",Tusa,0,3:20
Switzerland,Europe,20,Airwaves,Pashanim,Airwaves,0,2:58
Switzerland,Europe,21,FAVELA,Dardan,FAVELA,1,2:39
Switzerland,Europe,22,The Box,Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:16
Switzerland,Europe,23,Sunday Best,Surfaces,Where the Light Is,0,2:38
Switzerland,Europe,24,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03
Switzerland,Europe,25,Supalonely,"BENEE, Gus Dapperton",STELLA & STEVE,1,3:43
Switzerland,Europe,26,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48
Switzerland,Europe,27,Kings & Queens,Ava Max,Kings & Queens,0,2:42
Switzerland,Europe,28,Emotions,Ufo361,Rich Rich,0,2:26
Switzerland,Europe,29,Lose Somebody,"Kygo, OneRepublic",Lose Somebody,0,3:19
Switzerland,Europe,30,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,0,3:02
Switzerland,Europe,31,Blueberry Faygo,Lil Mosey,Certified Hitmaker,1,2:42
Switzerland,Europe,32,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,1,2:55
Switzerland,Europe,33,Roller,Apache 207,Platte,1,2:37
Switzerland,Europe,34,Modela,Ardian Bujupi,Modela,0,2:34
Switzerland,Europe,35,JAUNÉ,"Booba, Zed",JAUNÉ,1,3:35
Switzerland,Europe,36,Before You Go,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),0,3:35
Switzerland,Europe,37,Life Is Good (feat. Drake),"Future, Drake",High Off Life,1,3:57
Switzerland,Europe,38,Ride It,Regard,Ride It,0,2:37
Switzerland,Europe,39,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41
Switzerland,Europe,40,Falling,Trevor Daniel,Nicotine,0,2:39
Switzerland,Europe,41,WHATS POPPIN,Jack Harlow,Sweet Action,1,2:19
Switzerland,Europe,42,Boss Bitch,Doja Cat,Boss Bitch,0,2:14
Switzerland,Europe,43,Some Say,Nea,Some Say,0,2:55
Switzerland,Europe,44,Don't Rush (feat. Headie One),"Young T & Bugsey, Headie One",Plead The 5th,1,3:27
Switzerland,Europe,45,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,1,4:03
Switzerland,Europe,46,Say So,Doja Cat,Hot Pink,1,3:57
Switzerland,Europe,47,Fingertips,Tom Gregory,Fingertips,0,2:45
Switzerland,Europe,48,GEHT NICH GIBS NICH,"KC Rebell, Summer Cem",GEHT NICH GIBS NICH,0,3:00
Switzerland,Europe,49,WIEDER MAL,"FOURTY, Monet192",WIEDER MAL,0,2:55
Switzerland,Europe,50,Maison,Luciano,Maison,0,3:13
Taiwan,Asia,1,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02
Taiwan,Asia,2,她沒在看我,瘦子E.SO,她沒在看我,0,2:58
Taiwan,Asia,3,"想見你想見你想見你(電視劇""想見你""片尾曲)",831,"想見你想見你想見你(電視劇""想見你""片尾曲)",0,3:59
Taiwan,Asia,4,eight(Prod.&Feat. SUGA of BTS),"IU, SUGA",eight,0,2:47
Taiwan,Asia,5,Without You,高爾宣 OSN,#osnrap,0,2:55
Taiwan,Asia,6,CHANGE,瘦子E.SO,CHANGE,0,2:39
Taiwan,Asia,7,太陽,Pika Chiu,邱振哲《遠行的太陽》首張創作專輯,0,4:22
Taiwan,Asia,8,怎麼了,Eric Chou,終於了解自由 (Deluxe),0,5:21
Taiwan,Asia,9,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48
Taiwan,Asia,10,Be Kind (with Halsey),"Marshmello, Halsey",Be Kind (with Halsey),0,2:52
Taiwan,Asia,11,天黑請閉眼 feat. 邱鋒澤,"Nine Chen, Feng Ze",過 (PASS),0,4:46
Taiwan,Asia,12,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,A-Lin,A-Lin原聲帶,0,3:57
Taiwan,Asia,13,真的傻 (電影《一吻定情》追愛版主題曲),LaLa Hsu,真的傻 (電影《一吻定情》追愛版主題曲),0,4:16
Taiwan,Asia,14,Intentions (feat. Quavo),"Justin Bieber, Quavo",Changes,0,3:32
Taiwan,Asia,15,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03
Taiwan,Asia,16,說好不哭,"Jay Chou, Ashin Chen",說好不哭,0,3:42
Taiwan,Asia,17,年少有為,Ronghao Li,耳朵,0,4:39
Taiwan,Asia,18,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41
Taiwan,Asia,19,路過人間,Yisa Yu,路過人間,0,4:07
Taiwan,Asia,20,Lose Somebody,"Kygo, OneRepublic",Lose Somebody,0,3:19
Taiwan,Asia,21,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",Say So (feat. Nicki Minaj),1,3:26
Taiwan,Asia,22,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53
Taiwan,Asia,23,Señorita,"Shawn Mendes, Camila Cabello",Shawn Mendes (Deluxe),0,3:10
Taiwan,Asia,24,绿色,Shirley Chen,绿色,0,4:29
Taiwan,Asia,25,Why You Gonna Lie,高爾宣 OSN,#osnrap,0,2:54
Taiwan,Asia,26,浪流連,EggPlantEgg,我們以後要結婚,0,4:13
Taiwan,Asia,27,Blinding Lights,The Weeknd,After Hours,0,3:20
Taiwan,Asia,28,Memories,Maroon 5,Memories,0,3:09
Taiwan,Asia,29,句號,G.E.M.,摩天動物園,0,3:55
Taiwan,Asia,30,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",BLAME IT ON BABY,1,3:01
Taiwan,Asia,31,披星戴月的想你,告五人,披星戴月的想你,0,5:49
Taiwan,Asia,32,Toosie Slide,Drake,Dark Lane Demo Tapes,1,4:07
Taiwan,Asia,33,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,0,3:02
Taiwan,Asia,34,那女孩對我說,Rachel Liang,#2019還在聽,0,4:28
Taiwan,Asia,35,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
Taiwan,Asia,36,你的酒馆对我打了烊,Shirley Chen,你的酒馆对我打了烊,0,4:11
Taiwan,Asia,37,COLORFUL,婁峻碩,BOARDING,0,3:36
Taiwan,Asia,38,Without You - Acoustic Version,"高爾宣 OSN, Vicky Chen",#osnrap,0,3:24
Taiwan,Asia,39,Daechwita,Agust D,D-2,1,3:45
Taiwan,Asia,40,倒數,G.E.M.,倒數,0,3:49
Taiwan,Asia,41,最後一次,高爾宣 OSN,#osnrap,0,2:46
Taiwan,Asia,42,Daisies,Katy Perry,Daisies,0,2:53
Taiwan,Asia,43,慢冷,Fish Leong,我好嗎? - 太陽如常升起,0,4:49
Taiwan,Asia,44,你要的全拿走,Tiger Hu,覅忒好,0,4:59
Taiwan,Asia,45,Circles,Post Malone,Hollywood's Bleeding,0,3:35
Taiwan,Asia,46,嚣张,En,嚣张,0,4:13
Taiwan,Asia,47,WANNABE,ITZY,IT'z ME,0,3:11
Taiwan,Asia,48,Blueberry Faygo,Lil Mosey,Certified Hitmaker,1,2:42
Taiwan,Asia,49,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,1,2:45
Taiwan,Asia,50,兜圈 (偶像劇「必娶女人」片尾曲),Yoga Lin,兜圈 (偶像劇「必娶女人」片尾曲),0,4:05
Thailand,Asia,1,คิด(แต่ไม่)ถึง (Same Page?),Tilly Birds,คิด(แต่ไม่)ถึง (Same Page?),0,4:26
Thailand,Asia,2,วาฬเกยตื้น,GUNGUN,วาฬเกยตื้น,0,3:46
Thailand,Asia,3,นิโคติน,Mirrr,นิโคติน,0,3:36
Thailand,Asia,4,ฝนตกไหม,Three Man Down,ฝนตกไหม,0,4:22
Thailand,Asia,5,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48
Thailand,Asia,6,ลงใจ,BOWKYLION,ลงใจ,0,3:36
Thailand,Asia,7,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02
Thailand,Asia,8,ใกล้,Scrubb,Club,0,4:17
Thailand,Asia,9,หรือฉันคิดไปเอง,Zommarie,หรือฉันคิดไปเอง,0,3:36
Thailand,Asia,10,eight(Prod.&Feat. SUGA of BTS),"IU, SUGA",eight,0,2:47
Thailand,Asia,11,Blueberry Faygo,Lil Mosey,Certified Hitmaker,1,2:42
Thailand,Asia,12,คั่นกู - เพลงประกอบซีรีส์ เพราะเราคู่กัน,ไบร์ท วชิรวิชญ์,เพลงประกอบซีรีส์ เพราะเราคู่กัน,0,4:03
Thailand,Asia,13,คิดถึงแต่,BOWKYLION,คิดถึงแต่,0,3:06
Thailand,Asia,14,Best Part (feat. Daniel Caesar),"H.E.R., Daniel Caesar",H.E.R.,0,3:29
Thailand,Asia,15,คนเราจะแอบรักใครสักคนได้นานแค่ไหน,"Rooftop, AUTTA",คนเราจะแอบรักใครสักคนได้นานแค่ไหน,0,3:21
Thailand,Asia,16,ตกลงฉันคิดไปเองใช่ไหม - เพลงประกอบซีรีส์ เพราะเราคู่กัน,ไบร์ท วชิรวิชญ์,เพลงประกอบซีรีส์ เพราะเราคู่กัน,0,4:08
Thailand,Asia,17,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53
Thailand,Asia,18,กอดในใจ,"Billkin, JAYLERR",กอดในใจ,0,3:37
Thailand,Asia,19,ดี๊ดี (UNEXPECTED),"JAYLERR, PARIS",ดี๊ดี (UNEXPECTED),0,3:13
Thailand,Asia,20,แอบดี (How to live without you),Stamp,แอบดี (How to live without you),0,4:01
Thailand,Asia,21,good guys,LANY,good guys,0,3:44
Thailand,Asia,22,ทุกอย่าง,Scrubb,SSSSS..!,0,4:16
Thailand,Asia,23,เลือกคนที่เขารักเรา,Three Man Down,เลือกคนที่เขารักเรา,0,3:48
Thailand,Asia,24,Intentions (feat. Quavo),"Justin Bieber, Quavo",Changes,0,3:32
Thailand,Asia,25,ภาวนา,MEYOU,ภาวนา,0,2:40
Thailand,Asia,26,Daechwita,Agust D,D-2,1,3:45
Thailand,Asia,27,รางวัลปลอบใจ,"Zommarie, Lazyloxy",รางวัลปลอบใจ,0,4:58
Thailand,Asia,28,เมษา (MAYSA) feat. BLACKSHEEP,fellow fellow,เมษา (MAYSA),0,3:59
Thailand,Asia,29,ถ้าฉันเป็นเขา,Indigo,ถ้าฉันเป็นเขา,0,4:01
Thailand,Asia,30,A Rocket to the Moon,Gavin D,A Rocket to the Moon,0,4:51
Thailand,Asia,31,ข้างเดียว,Chart Suchart,ข้างเดียว,0,4:12
Thailand,Asia,32,รักได้ป่าว,"Gavin D, PUI, VARINZ, Nonny9, Z TRIP, MITEENNN",รักได้ป่าว,0,3:44
Thailand,Asia,33,หวง (You're Mine),Earth Patravee,หวง (You're Mine),0,3:36
Thailand,Asia,34,โลกอีกใบ,"Zommarie, Oat Pramote",โลกอีกใบ,0,3:17
Thailand,Asia,35,เจ็บจนพอ,Wanyai,เจ็บจนพอ,0,4:37
Thailand,Asia,36,ทิ้งแต่เก็บ - เพลงประกอบภาพยนตร์ ฮาวทูทิ้ง..ทิ้งอย่างไร ไม่ให้เหลือเธอ,The Toys,เพลงประกอบภาพยนตร์ ฮาวทูทิ้ง..ทิ้งอย่างไร ไม่ให้เหลือเธอ,0,2:30
Thailand,Asia,37,ลืมว่าต้องลืม (Forgot to forget),Getsunova,ลืมว่าต้องลืม (Forgot to forget),0,3:33
Thailand,Asia,38,Be Kind (with Halsey),"Marshmello, Halsey",Be Kind (with Halsey),0,2:52
Thailand,Asia,39,Psycho,Red Velvet,‘The ReVe Festival’ Finale,0,3:30
Thailand,Asia,40,แค่นี้...พอ,The Parkinson,แรก,0,3:49
Thailand,Asia,41,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",Say So (feat. Nicki Minaj),1,3:26
Thailand,Asia,42,หัวหิน,Wanyai,หัวหิน,0,3:43
Thailand,Asia,43,Punch,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,0,3:24
Thailand,Asia,44,นี่ฉันเอง feat. KOB FLAT BOY,"Lipta, KOB FLAT BOY",นี่ฉันเอง,0,4:03
Thailand,Asia,45,Toosie Slide,Drake,Dark Lane Demo Tapes,1,4:07
Thailand,Asia,46,คำตอบ,Safeplanet,Safeboys,0,5:19
Thailand,Asia,47,พอเถอะ,MEAN,พอเถอะ,0,4:02
Thailand,Asia,48,Supalonely,"BENEE, Gus Dapperton",STELLA & STEVE,1,3:43
Thailand,Asia,49,Say So,Doja Cat,Hot Pink,1,3:57
Thailand,Asia,50,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03
Turkey,Europe,1,Spacejump,BEGE,Spacejump,0,1:58
Turkey,Europe,2,Her Mevsim Yazım,Zeynep Bastık,Her Mevsim Yazım,0,3:13
Turkey,Europe,3,Bi Sonraki Hayatımda Gel,"Murda, Ezhel",Bi Sonraki Hayatımda Gel,0,2:47
Turkey,Europe,4,Unutulacak Dünler,Gazapizm,HİZA,0,4:55
Turkey,Europe,5,Darbe,"Emir Can İğrek, Patron",Darbe,0,2:40
Turkey,Europe,6,ALEV ALEV,"Zen-G, Ati242",ALEV ALEV,1,2:54
